company_id;name;sector;sessions
C_istyanaturalpool;ISTYA NATURAL POOL;Environment;04/2024
C_itemtunisia;ITEM TUNISIA;Advanced Manufacturing & Robocs;02/2023
C_itialusfidexianorthafrica;Itialus Fidexia North Africa;Autre contenu créatif;01/2021
C_itmma;ITMMA;Consumer products and services;"04/2025; 06/2024; 07/2024"
C_itopsbridge;ITOps Bridge;Business Software & Services;11/2022
C_itrend;iTrend;Business Software and services;03/2023
C_itrendtechnology;ITREND TECHNOLOGY;Business Software & Services;06/2023
C_itri;ITri;Environment;"04/2024; 09/2024"
C_itsbox;ITS boX;Security;"03/2025; 07/2025"
C_iwassel;iWassel;Non renseigné;09/2019
C_iyadati;IYADATI;Health tech;06/2019
C_iysaal;Iysaal;Business Software & Services;01/2022
C_iyssalamena;IYSSAL AMENA;Business Software & Services;05/2022
C_izagri;IZAGRI;Agritech;"01/2023; 07/2022"
C_iziclaim;iziclaim;"FinTech; Fintech; InsuranceTech";"01/2023; 09/2021; 11/2022"
C_jarek;كرﺎﺟ / Jarek;FoodTech & New Food;03/2022
C_jawi;JAWI;FoodTech & New Food;04/2024
C_jeeby;ﻲﺑﯾﺟد  - Jeeby;E-commerce;11/2020
C_jeelquest;JeelQuest;Social Business;01/2026
C_jekjob;Jek Job;EdTech;05/2024
C_jemolio;Jemolio;Consumer Product & Services;12/2022
C_jeridschool;Jeridschool;EdTech;"06/2025; 10/2025"
C_jeucijan;JEUCIJAN;Commerce and shopping;03/2023
C_jey;JEY;IoT;01/2021
C_jhezitn;Jhezi.tn;Consumer products and services;11/2025
C_jhonnybikes;Jhonny Bikes;Mobility;05/2023
C_jibheli;Jibheli;Mobility;09/2021
C_jiotify;JIOTIFY;Agritech;12/2023
C_jiotifysolutions;JIOTIFY Solutions;Agritech;05/2024
C_jizzar;Jizzar;Communication services;12/2025
C_jobelle;Jobelle;HR;02/2021
C_jobgate;JOBGATE;EdTech;06/2021
C_joodlab;Jood Lab;Logiciel;12/2020
C_journey;بﺎﺗﻛ ﺔﻠﺣر  Journey;EdTech;10/2020
C_joya;Joya;Environment;11/2025
C_joyness;Joyness;Wellness;05/2024
C_jpartnerstunisie;JPARTNERS TUNISIE;Business Software;08/2021
C_julapi;julapi;Marketplace;12/2021
C_juniornetwork;JUNIOR NETWORK;E-Commerce;06/2019
C_juniorroboticslab;Junior Robotics Lab;Non renseigné;01/2020
C_juridoc;JURIDOC;LegalTech;10/2021
C_k2lis;K2LIS;Non renseigné;12/2019
C_kabylis;Kabylis;Marketplace / e-commerce;06/2021
C_kaco;Kaco.;Non renseigné;02/2020
C_kademia;Kademia;EdTech;07/2019
C_kadranovabiotecoin;KADRA NOVA BIOTECOIN;Environment/Energie;07/2022
C_kadranovakn;KADRA NOVA - KN نﺋﺎﻛ;Environment/Energie;12/2022
C_kainau;KAÏNAU;Consumer products and services;02/2024
C_kalys;KALYS;Non renseigné;01/2020
C_kamioun;Kamioun;Non renseigné;09/2019
C_kamiounkrigatechnologies;Kamioun - Kriga Technologies;Non renseigné;12/2019
C_kantara;KANTARA;Business Software & Services;10/2022
C_kaptysarl;KAPTY SARL;Non renseigné;08/2019
C_kardili;Kardili;Business Software and services;08/2023
C_kardily;Kardily;Fintech;05/2022
C_karhabtiapp;Karhabti.app;Business Software and services;"04/2023; 08/2025"
C_karhebti;Karhebti;Creative industry;07/2021
C_karhebtisocietechiron;karhebti / sociéte :CHIRON;Consumer products and services;09/2022
C_karia;KARIA;Consumer products and services;05/2022
C_karlezas;Karlezas;Business Software and services;03/2025
C_karma;KARMA;Business Software & Services;10/2022
C_karmasolution;Karma solution;Business Software & Services;12/2022
C_karni;Karni;Fintech;"10/2022; 12/2021"
C_karriery;Karriery;EdTech;"01/2022; 04/2022"
C_kartagodattessnacksingredientsandextracts;Kartago Dattes Snacks, Ingredients and Extracts;Agritech;02/2021
C_karthagomachine;Karthago Machine;Ad Tech and Creative Tech;01/2024
C_kasero;Kasero;FoodTech & New Food;04/2022
C_katomi;Katomi;Non renseigné;02/2020
C_katyos;KatYos;"Creative industry; Marketplace";"01/2022; 06/2021"
C_kayco;Kayco.;Non renseigné;03/2020
C_kayotica;Kayotica;Ad Tech and Creative Tech;09/2022
C_kdayes;Kdayes;Business Software and services;08/2024
C_kdm;KDM;Environment;05/2024
C_keef;Keef;"FoodTech & New Food; Mobility";"01/2025; 05/2024"
C_keplerai;KeplerAi;Fintech;06/2025
C_kessa;Kessa;Fintech;02/2026
C_ketolifestyle;Keto Life Style;E-commerce;10/2020
C_ketrone;Ketrone;"Business Software and services; Commerce and shopping";"06/2024; 11/2025"
C_keyes;K-EYES;Business Software and services;11/2023
C_keymarketplace;Key Marketplace;Commerce and shopping;10/2025
C_keysoftware;Key Software;Logiciel;12/2020
C_khadamni;Khadamni;Non renseigné;03/2020
C_khadamny;Khadamny;E-commerce;11/2020
C_khallasli;khallasli;Fintech;06/2022
C_khalta;Khalta;Non renseigné;04/2020
C_kharajnitn;Kharajni.tn;TravelTech;08/2025
C_kheer;KHEER;Non renseigné;12/2019
C_kheleltn;Khelel.tn;Commerce and shopping;06/2022
C_khobzti;Khobzti;Non renseigné;04/2020
C_kiantechnologyplateformeitona;KIAN TECHNOLOGY – Plateforme Itona;Business Software and services;04/2025
C_kicklight;KICK LIGHT;Health Care & Wellbeing;04/2021
C_kickoff;Kickoff;Social Business;04/2024
C_kidcare;Kidcare;Security;"08/2024; 11/2024"
C_kiddo;Kiddo;EdTech;02/2022
C_kidin;Kidin;EdTech;11/2025
C_kidsbook;Kidsbook;E-Commerce;06/2019
C_kidso;Kidso;Communication services;03/2024
C_kidsprotect;Kids protect;Health care;03/2021
C_kidzoolink;KIDZOOLINK;EdTech;12/2021
C_kidzrise;KidzRise;EdTech;05/2024
C_kidzylab;Kidzy Lab;EdTech;06/2024
C_kiffcomtunisie;Kiffcom Tunisie;Business Software and services;07/2025
C_kiloklean;Kiloklean;Environment;03/2026
C_kindeal;Kindeal;EdTech;04/2021
C_kindealeducation;KINDEAL EDUCATION;EdTech;07/2021
C_kindofhero;KindOfHero;EdTech;03/2026
C_kineplus;Kiné Plus;Health care;09/2021
C_kinko;Kinko;Mobility;01/2022
C_kiwisoftwares;Kiwi Softwares;IT;04/2019
C_kiwistocklight;Kiwi Stock Light;Logiciel;07/2020
C_klap;KLAP;Ad Tech and Creative Tech;01/2023
C_klay;KLAY;Non renseigné;03/2020
C_klemy;klemy;Communication services;"02/2025; 08/2025"
C_klink;Klink;Logiciel;07/2020
C_knoon;K-Noon;Fintech;09/2024
C_knowledgeandbusinessintelligenceintegration;Knowledge and Business Intelligence Integration;Big Data;10/2020
C_knsd;KNSD;Big Data;04/2019
C_kntraffic;Kn_Traffic;Autre contenu créatif;12/2020
C_koboxdesigns;kobox designs;Environment;11/2025
C_komein;Komein;TravelTech;05/2026
C_komya;KOM YA;Commerce and shopping;02/2023
C_konnect;Konnect;Fintech;02/2021
C_konnectnetworks;Konnect Networks;Fintech;03/2021
C_koodysthorsystem;Koodys / Thor System;Logiciel;01/2021
C_koofinco;Koofin.co;Marketplace;12/2021
C_kool;KOOL;FoodTech & New Food;06/2021
C_koolny;Koolny;FoodTech & New Food;12/2025
C_koonwell;Koonwell;HealthTech;06/2024
C_koors;Koors;EdTech;12/2021
C_kopnogame;Kopno Game;Business Software and services;12/2025
C_koprice;KOPRICE;Marketplace / e-commerce;07/2021
C_kortable;kortable;Ad Tech and Creative Tech;01/2024
C_kosmostechnologies;Kosmos technologies;Agritech;04/2023
C_kotbj;Kot BJ;Non renseigné;11/2019
C_kounfit;kounfit;FoodTech;05/2026
C_kridipay;Kridipay;Fintech;"11/2025; 12/2023"
C_kruzr;Kruzr;"Business Software and services; Marketplace / e-commerce";"06/2026; 07/2025"
C_krypton;Krypton;Business Software and services;"04/2025; 09/2024"
C_ksiba;KSIBA;Consumer products and services;08/2025
C_kteb;KTEB;Commerce and shopping;05/2022
C_ktebiktebek;Ktebi Ktebek;Marketplace;06/2026
C_kumeza;Kumeza;Business Software and services;06/2024
C_kumulus;Kumulus;Environment/Energie;02/2022
C_kweektech;KweekTech;FoodTech & New Food;02/2026
C_kwik;KWIK;Commerce & Shopping;10/2022
C_kwin;KWIN.;Non renseigné;03/2020
C_kyteb;Kyteb;EdTech;06/2020
C_kytoprod;Kyto-Prod;Non renseigné;"09/2019; 12/2019"
C_kytosantechnologies;KYTOSAN TECHNOLOGIES;Agritech;10/2023
C_kyufi;Kyufi;Non renseigné;02/2020
C_labeylicale;La Beylicale;FoodTech & New Food;09/2021
C_laboratoirehrizpharma;LABORATOIRE HRIZ PHARMA;Agritech;06/2023
C_laboratoirehygie;Laboratoire HYGIE;HealthTech;12/2022
C_laboratoiresci;Laboratoire SCI;Wellness;03/2023
C_laboratoireshygie;Laboratoires hygie;HealthTech;07/2024
C_lacarteco;LACARTECO;Business Software and services;06/2024
C_laevitas;Laevitas;Fintech;05/2021
C_lafermebioecologiquepedagogiquerissalakidsfarm;"la ferme bio-écologique pédagogique ""Rissala Kids Farm""";Health Care & Wellbeing;04/2021
C_lafermeurbaine;La Ferme Urbaine;Agritech;06/2020
C_lafibreartisanale;LA FIBRE ARTISANALE;E-commerce;02/2021
C_laformatikai;Laformatik.ai;Consumer products and services;12/2025
C_lagalerievr;La Galerie VR;Communication Services;07/2023
C_laitespoir;Lait Espoir;Agritech;"02/2021; 08/2021"
C_lakadimia;Lakadimia;EdTech;05/2021
C_lallahorti;Lalla Horti;Agritech;02/2025
C_lamikal;Lamikal;Social Business;06/2021
C_lamma;Lamma;Non renseigné;11/2019
C_lammacityapp;Lamma City App;Non renseigné;05/2020
C_lancideliveries;Lanci Deliveries;Business Software and services;12/2025
C_lanciio;Lanci.io;Consumer products and services;05/2023
C_landwash;LAND WASH;Environment;10/2023
C_lanterns;Lanterns;"Ad Tech and Creative Tech; Gaming";"04/2022; 08/2020"
C_lapailletteanousavousaleur;LA PAILLETTE A nous, A vous, A leur;Social Business;12/2024
C_larealiteaugmenteeauservicedelamedecine;La réalité augmentée au service de la médecine;HealthTech;02/2024
C_larelationclientaleredudigital;La relation client à l'ère du digital;Non renseigné;01/2020
C_laserseven;LASERSEVEN;Advanced Manufacturing & Industry;06/2022
C_lavocato;Lavocato;Business Software & Services;01/2022
C_leacall;LeaCall;Websites and mobile apps;05/2026
C_leadership40;Leadership 4.0;Business Software and services;11/2023
C_leadyouth;Lead Youth;Développement personnel;08/2020
C_leanmanufacturingcompany;Lean Manufacturing Company;Advanced Manufacturing & Robotics;08/2023
C_leantex;LeanTex;Advanced Manufacturing & Robotics;06/2023
C_learna;LearnA;EdTech;09/2024
C_learnygo;Learnygo;Business Software;08/2021
C_learnyslide;LearnySlide;Business Software & Services;05/2022
C_lebesty;LEBESTY;Commerce and shopping;04/2024
C_lebiscuitfonctionnel;LE BISCUIT FONCTIONNEL;FoodTech & New Food;06/2021
C_lebondeal;lebondeal;Commerce and shopping;01/2024
C_lecabinet;le cabinet;HealthTech;10/2024
C_lecomet;Le Comet;Logiciel;07/2020
C_ledepanneur;Le dépanneur;Consumer Product & Services;01/2023
C_ledison;LEDISON;Advanced Manufacturing & Industry;05/2022
C_leevvacommunication;LEEVVA Communication;Telecom;12/2020
C_leevyacommunication;LEEVYA Communication;Telecom;05/2021
C_legaltech;Legaltech;Fintech;04/2022
C_legaltechtn;LegalTech.tn;Legal Tech;11/2021
C_legalyz;LEGALYZ;"Business Software and services; Communication services";"03/2026; 06/2025"
C_legatiotechnologies;Legatio Technologies;Legal Tech;05/2026
C_legroupement;LE GROUPEMENT;Social Business;05/2021
C_lelemontour;Le Lemon Tour;TravelTech;05/2022
C_lemarchetn;Lemarché.tn;Agritech;06/2020
C_lendi;Lendi;FinTech;11/2022
C_leportaildeslangues;LE PORTAIL DES LANGUES;Non renseigné;05/2020
C_lesateliersdeyallaa;Les Ateliers de Yallaa;Social Business;10/2021
C_leseditionsiris;LES ÉDITIONS IRIS;EdTech;11/2023
C_letakeaway;LeTakeAway;FoodTech & New Food;12/2021
C_letradingautomatisesurlemarcheduforex;le trading automatisé sur le marché du Forex;Fintech;07/2025
C_letusdify;Letusdify;Business Software and services;11/2025
C_levryfood;Levry Food;Marketplace / e-commerce;07/2021
C_lexi;lexi;Business Software & Services;12/2021
C_lexia;LexIA;Business Software and services;08/2025
C_lexperto;Lexperto;Plateforme Social;04/2021
C_lgp;LG P;Autre contenu créatif;12/2020
C_liberrex;Liberrex;Logiciel;10/2020
C_lifeye;Lifeye;Agritech;05/2019
C_lifteat;Lift&Eat;HealthTech;11/2025
C_ligalo;Ligalo;Business Software and services;"01/2026; 09/2025"
C_lightency;Lightency;Non renseigné;10/2019
C_lightresa;LIGHTRESA;TravelTech;01/2023
C_ligne13;Ligne 13;Commerce and shopping;02/2024
C_limaalem;Limaalem;E-commerce;06/2020
C_limonadetechnologies;Limonade Technologies;Fintech;10/2021
C_lineanalyzer;Line Analyzer;Ad Tech and Creative Tech;09/2023
C_lingerietn;lingerie.tn;Commerce and shopping;05/2023
C_link2grownetwork;Link 2 Grow Network;Business Software and services;12/2023
C_linkbook;linkbook;"EdTech; OMnasla Nkj eBhelkacem Dhia Fekih";"01/2025; 12/2024"
C_linkedfishershookedup;Linkedfishers/Hookedup;Plateforme Sociale;01/2021
C_linkersit;LINKERS IT;Social Business;08/2022
C_linkivia;Linkivia;HealthTech;02/2023
C_linkpark;Link Park;Business Software & Services;01/2023
C_liponov;LIPONOV;HealthTech;12/2022
C_lissene;Lissene-نﺎﺳﻟ;EdTech;09/2022
C_lisssen;Lisssen;Creative industry;06/2022
C_litesell;LiteSell;Consumer products and services;08/2024
C_litteuls;Litteuls;Creative industry;10/2021
C_livemetrics;Live Metrics;Business Software and services;05/2023
C_livestore;Livestore;Marketplace;11/2021
C_livmo;Livmo;TravelTech;11/2022
C_livrina;Livrina;Logistique;07/2021
C_lkessa;LKESSA;Business Software and services;"05/2025; 10/2025"
C_locabnb;LOCA BNB;TravelTech;01/2022
C_locknestprotn;Locknest Pro TN;Security;07/2025
C_locwaste;Loc-Waste;Environment;04/2024
C_lodeep;LoDeep;EdTech;11/2020
C_loesa;Loesa ( ةزﯾوﻟ );Commerce and shopping;03/2023
C_logidoo;Logidoo;Business Software and services;08/2024
C_logimes;LOGIMES;BusinessSoftware & Services;03/2022
C_login;Log'In;Mobility;"03/2025; 10/2021; 12/2025"
C_logistechnologies;Logis Technologies;Non renseigné;12/2019
C_looklyoum;Looklyoum;Développement personnel;04/2021
C_loomexa;Loomexa;Commerce and shopping;02/2025
C_loopimpact;LoopImpact;Environment;03/2026
C_loreandheart;LORE AND HEART;Non renseigné;04/2020
C_louna;Louna;Consumer products and services;05/2024
C_loxboxservices;LoxBox Services;Mobility;12/2021
C_lrconfortmobilite;LR CONFORT MOBILITE;TravelTech;07/2024
C_lrmove;LR Move;Mobility;10/2024
C_lspace;LSpace;EdTech;05/2025
C_luceorlabs;Luceor Labs;Services de communication;11/2021
C_lunareps;LUNAR EPS;Logiciel;02/2021
C_lunettec;LUNETTEC;HealthTech;03/2024
C_lura;Lura;Business Software and services;"05/2025; 11/2024"
C_luxepass;LuxePass;Business Software and services;10/2025
C_lyamamatayn;نﯾﺗﻣﺎﻣﯾﻟا LYAMAMATAYN;EdTech;09/2025
C_lyceena;Lyceena;EdTech;05/2023
C_lynxerp;Lynx-ERP;Business Software and services;11/2024
C_lysi;Lysi;Non renseigné;04/2020
C_lysitek;LysiteK;Business Software and services;02/2026
C_m2pinnovation;M2P INNOVATION;Customer support;06/2026
C_machindfitness;Machind Fitness;Consumer Product & Services;01/2023
C_machmoom;Machmoom;E-commerce;11/2020
C_machrou3ifibledi;Machrou3i Fi Bledi;EdTech;06/2020
C_macondoengineering;MACONDO ENGINEERING;Fintech;07/2024
C_maformationprivilee;Ma Formation Privilee;E-commerce;12/2020
C_magicnature;Magic nature;Consumer products and services;12/2023
C_magicrealsolution;Magic Real Solution;EdTech;11/2024
C_maginater;maginater;Creative industry;"01/2022; 07/2022"
C_magnitechs;MAGNITECHS;Non renseigné;08/2019
C_mahleni;MAHLENI;Business Software and services;06/2022
C_maizfarm;MAIZ FARM;Non renseigné;08/2019
C_majesteye;MajestEYE;E-Commerce;06/2019
C_makadija;makadija;FoodTech & New Food;12/2025
C_makassur;MAKASSUR;Fintech;12/2025
C_makerfy;Makerfy;"Business Software; Logiciel";"08/2020; 10/2021"
C_makroudhkairouanadomicile;Makroudh Kairouan à Domicile;Non renseigné;03/2020
C_maktbatn;Maktba.tn;Commerce and shopping;10/2023
C_maktoub;Maktoub;Communication services;12/2024
C_maktoubtechnologiesetservices;MAKTOUB TECHNOLOGIES ET SERVICES;Communication services;09/2023
C_maniaro;Maniaro;E-commerce;07/2020
C_mansourtherebeltarinetvillagemrtcredeem;Mansour the Rebel Tarinet Village -MRTC REDEEM;Ad Tech and Creative Tech;09/2024
C_mantouj;Mantouj;Agritech;07/2021
C_marcusstudio;Marcus Studio;Creative industry;04/2021
C_marhbatnexperiences;Marhba.tn Experiences;E-commerce;10/2020
C_marhbebikcom;Marhbebik.com;Non renseigné;02/2020
C_mariagetn;Mariage TN;Events;05/2026
C_mariagetunisie;Mariage Tunisie;Ad Tech and Creative Tech;06/2024
C_marinus;Marinus;Advanced Manufacturing & Industry;03/2022
C_market360degrees;MARKET360DEGREES;Business Software;06/2021
C_marketme;MarketMe;Ad Tech and Creative Tech;12/2024
C_marsix;Marsix;Consumer products and services;12/2022
C_mashroom;Mashroom;Ad Tech and Creative Tech;"07/2025; 12/2024"
C_massarperfection;MASSAR PERFECTION;Business Software and services;02/2026
C_massartengineering;Massart Engineering;E-Commerce;06/2019
C_masssa;Mass SA;AI;04/2019
C_mat7irch;Mat7irch;Social Platform;05/2024
C_mat7irech;Mat7irech;Mobile;12/2020
C_mathixacademy;Mathix Academy;EdTech;10/2024
C_matmour;Matmour;Agritech;08/2022
C_mazed;MAZED;Non renseigné;04/2020
C_mbhexpertise;MBH expertise;Fintech;01/2025
C_mc;M&C;AI;08/2020
C_mcom;MCOM;Business Software;04/2021
C_mcscaleup;MC SCALE UP;Creative industry;11/2021
C_mcsmediterraneancreativestudio;MCS - Mediterranean Creative Studio;Consumer products and services;11/2025
C_mdataone;MData One;Business Software and services;"08/2025; 09/2023"
C_mdbiminnovations;MDBIM Innovations;TravelTech;01/2025
C_mealisdeal;Meal_is_ Deal;Wellness;08/2022
C_mecamarket;MECAMARKET;Commerce and shopping;10/2024
C_mechitunisie;mechi Tunisie;Mobility;07/2025
C_meda;MEDA;HealthTech;12/2025
C_medactis;Medactis;HealthTech;12/2024
C_medcalc;MedCalc;HealthTech;06/2026
C_medcity;MedCity;HealthTech;"07/2025; 10/2025"
C_medcretech;MedCREtech;Blockchain;04/2019
C_mediamax;MediaMax;Gaming;05/2021
C_medicalservicessolutionsinter;MEDICAL SERVICES & SOLUTIONS INTER;Health Tech;09/2020
C_medicusai;MedicusAI;HealthTech;09/2025
C_medidoc;Medidoc;HealthTech;05/2024
C_medifyvr;Medify VR;HealthTech;06/2026
C_medikadvisor;Medikadvisor;Health Tech;02/2021
C_medilsys;Medilsys;HealthTech;03/2019
C_medisync;MediSync;HealthTech;06/2026
C_meditech;Meditech;Health Tech;07/2020
C_meditek;MediTek;Health Care & Wellbeing;04/2021
C_mediterraneanadvancedmarineengineering;Mediterranean Advanced Marine Engineering;Creative industry;09/2021
C_medquick;Medquick;E-commerce;01/2021
C_medsearchia;MedSearch IA;Business Software and services;11/2025
C_medskool;MedSkool;EdTech;02/2025
C_medsyn;MedSyn;HealthTech;"04/2026; 12/2024"
C_medtrip;medtrip;Health Care & Wellbeing;04/2021
C_meducol;Meducol;EdTech;"03/2022; 09/2021"
C_meedainc;Meeda Inc;Consumer Product & Services;10/2022
C_meedalatableconnecteedestineeavotreusageinterieure;Meeda la table connectée destinée à votre usage intérieur et extérieur.;Consumer products and services;08/2022
C_meetart;Meetart;Creative industry;03/2022
C_meilleurevieetudiantstunisie;Meilleure Vie Etudiants Tunisie;"Non renseigné; Plateforme Sociale";"02/2021; 10/2019"
C_mekadeskcom;mekadesk.com;Business Software and services;03/2024
C_mellekher;Mellekher;Commerce and shopping;11/2023
C_mellekrealestateplatform;Mellek Real Estate Platform;Real Estate Tech;01/2025
C_melqartxcorp;MelqartX Corp;MobilitY;11/2025
C_memorality;MEMORALITY;Business Software and services;11/2024
C_menupro;MENUPRO;FoodTech & New Food;06/2025
C_menutium;Menutium;Logiciel;01/2021
C_mesanteplus;M eSANTE PLUS;Health Tech;06/2020
C_metahealth;Meta Health;HealthTech;04/2026
C_metamax;Metamax;Business Software and services;04/2023
C_methaniaindustries;Methania Industries;Energie;04/2019
C_mevenda;mevenda;Commerce and shopping;10/2024
C_miam;Miam!;Business Software & Services;08/2022
C_miammiam;MiamMiam;FoodTech & New Food;04/2021
C_mice;MICE;Non renseigné;"03/2020; 12/2019"
C_microacess;MicroAcess;Mobility;03/2021
C_microdevicetunisa;MICRO DEVICE TUNISA;IoT;12/2020
C_microdevicetunisia;Micro Device Tunisia;IoT;04/2019
C_migsens;MIGsens;Environment;"03/2023; 09/2023"
C_mihstore;MIH STORE;Marketplace / e-commerce;05/2021
C_millim;Millim;Consumer products and services;12/2024
C_millisave;Millisave;Business Software and services;09/2025
C_mina;MINA;Ad Tech & Creative Tech;04/2024
C_mindcura;MindCura;HealthTech;03/2026
C_mineclap;MineClap;Logistique;01/2021
C_minijobi;Mini Jobi;Business Software & Services;09/2022
C_minimaai;Minima.ai;"AI; Non renseigné";"07/2019; 11/2019"
C_mintounes;mintounes;"Commerce and shopping; E-commerce";"04/2025; 08/2020; 09/2024"
C_minwin;minwin;"HealthTech & wellbeing; Wellness";"05/2022; 06/2023"
C_miralthings;Miral Things;Non renseigné;"04/2020; 11/2019"
C_mirvaintertnationaltrading;Mirva Intertnational Trading;Agritech;06/2021
C_mitigan;Mitigan;FinTech;03/2019
C_mizza;MIZZA;Business Software and services;11/2022
C_mktalent;MK Talent;EdTech;08/2023
C_mnara;Mnara;Fintech;05/2025
C_mntly;Mntly;FoodTech & New Food;11/2023
C_mobiliatn;Mobilia.tn;Business Software and services;10/2024
C_mobilitecanada;Mobilité Canada;Business Software and services;11/2024
C_mobyera;MOBYERA;Mobility;07/2023
C_modeleshe;Modèle SHE;Wellness;01/2023
C_modhif;Modhif;Real Estate Tech;08/2023
C_moline;Moline;Health care;03/2021
C_moncoin;Moncoin;Advanced Manufacturing & Robotics;02/2024
C_moneymakr;Moneymakr;EdTech;02/2023
C_moningenieurexpress;Mon Ingénieur Express;Business Software & Services;11/2022
C_monsapo;MONSAPO;Environment/Energie;05/2022
C_montageetintegrationdunsystemephotovoltaiquesmarts;Montage et intégration d'un système photovoltaïque smart Sun Tracker;Environment;03/2021
C_montransporteur;montransporteur;Logistics;06/2026
C_moodicament;Moodicament;HealthTech;12/2025
C_moom;MOOM;Social Business;12/2023
C_moonlightaitn;Moonlight AI TN;HealthTech;"04/2025; 09/2024"
C_moovin360;Moovin360;"Communication services; Services de communication";"08/2022; 09/2022"
C_moovobrain;MOOVOBRAIN;Non renseigné;08/2019
C_mosofty;MOSOFTY;HealthTech;05/2026
C_mosta9bli;Mosta9bli;Services de communication;09/2021
C_motionads;Motion Ads;Non renseigné;11/2019
C_mouddacom;moudda.com;E-commerce;12/2020
C_moujibcom;moujib.com;Websites and mobile apps;04/2026
C_mouqawel;Mouqawel;Business Software & Services;01/2023
C_mozolang;Mozolang;EdTech;03/2024
C_mraabila;Mraabila;Social Business;08/2022
C_mrammatn;mramma.tn;Proptech;12/2021
C_mrcsurvey;MRC SURVEY;"Business Software & Services; Business Soware and Services";"02/2023; 10/2022"
C_mrcusstudio;Mrcus Studio;Creative industry;07/2021
C_msmarion;Ms. Marion;E-commerce;01/2021
C_mssconsulting;MSS CONSULTING;Business Software and services;08/2022
C_mssgroup;MSS GROUP;Business Software;08/2021
C_mssyndic;MSSyndic;Consumer products and services;03/2024
C_mssyndiccom;MSSYNDIC.com;Consumer products and services;07/2023
C_mtce;MTCE;Autre contenu créatif;08/2020
C_mtmsolutions;MTM SOLUTIONS;Business Software & Services;12/2022
C_mttn;MTTN;Big Data;09/2020
C_multipay;Multipay;Fintech;12/2024
C_multiverseai;Multiverse AI;Business Software and services;"05/2023; 11/2023"
C_municipalite40;Municipalité 4.0;Non renseigné;10/2019
C_muziget;Muziget;Consumer products and services;08/2022
C_my3dclothes;My3DClothes;Commerce and shopping;05/2023
C_myambassador;MyAmbassador;Business Software and services;06/2024
C_myauto;MyAuto;Commerce and shopping;09/2023
C_mybrain;My Brain;HealthTech;02/2023
C_mycarcare;myCarCare;Mobility;06/2021
C_mycity;MyCity;Marketing;06/2019
C_myclinictn;MYCLINIC.TN;HealthTech;"02/2025; 08/2025"
C_mydevconsultingducapbon;MY DEV CONSULTING DU CAP BON;Non renseigné;03/2020
C_myeasytransfer;MY EASY TRANSFER;Fintech;09/2023
C_myenlightenedmind;My Enlightened Mind;EdTech;04/2021
C_myflix;Myflix;Business Software;11/2021
C_mylabskills;MyLabSkills;EdTech;04/2026
C_mymalltn;Mymall.tn;E-commerce;01/2021
C_mymy;MyMy;Fintech;02/2024
C_myoya;MY-OYA;Marketplace / e-commerce;04/2021
C_myparceltn;myparcel.tn;Business Software and services;10/2023
C_mypharmacy;myPharmacy;HealthTech;12/2025
C_mypharmacytn;mypharmacy.tn;HealthTech;12/2024
C_mypharmacytnsharedpharma;mypharmacy. tn/Sharedpharma;HealthTech;12/2023
C_myprint;Myprint;Commerce and shopping;09/2023
C_myqualityassistantteam;My Quality Assistant Team /;Business Software and;02/2026
C_n2verse;N2VERSE;Real Estate Tech;03/2026
C_naama;NAÂMÀ;FoodTech & New Food;02/2024
C_nachdit;NACHD-IT;Non renseigné;08/2019
C_namlatic;Namlatic;TravelTech;11/2024
C_nanosoft;NANOSOFT;Business Software and services;08/2024
C_naraggara;Naraggara;TravelTech;01/2025
C_natalista;Natalista;"Non renseigné; Plateforme sociale";"06/2019; 12/2019"
C_natdyes;NATDYES;Non renseigné;05/2020
C_nathubpikoro;Nat-Hub / Pikoro;Business Software;07/2021
C_nationalsmartforgreensolutionsandapplications;National Smart For Green Solutions and Applications;Agritech;05/2023
C_nativeadsai;nativeads.ai;Ad Tech and Creative Tech;"01/2025; 08/2024"
C_natulyn;NATULYN;Non renseigné;03/2020
C_nbproducts;NB PRODUCTS;Agritech;03/2026
C_nebulabs;Nebulabs;EdTech;08/2020
C_nefeleducation;NEFEL EDUCATION;EdTech;02/2022
C_neo;Nēo;FinTech;11/2022
C_neobionics;NeoBionics;Health care;06/2021
C_neopolisdevelopment;Neopolis Development;Insurance Tech;05/2019
C_neoshop;Neoshop;Non renseigné;10/2019
C_neptunemosaic;NEPTUNE MOSAIC;"Creative Industry; Non renseigné";"07/2022; 10/2019"
C_neptunetn;neptune.tn;Marketplace;05/2026
C_ner;NER;Real Estate Tech;02/2023
C_nero;Nero;Agritech;07/2022
C_nest360;Nest360;Real Estate Tech;05/2025
C_netconf;NetConf;Ad Tech and Creative Tech;07/2023
C_netox;NETOX;EdTech;09/2021
C_netshake;NetShake;EdTech;12/2020
C_netsharektechnology;NetShareK Technology;EdTech;03/2021
C_neuraeon;Neuraeon;Ad Tech and Creative Tech;06/2025
C_neuralbey;NeuralBey;Business Software and services;11/2023
C_neuralgenie;Neural Genie;Ad Tech and Creative Tech;09/2023
C_neurodata;NeuroData;"AI; Non renseigné";"04/2020; 11/2020"
C_neutrino;NEUTRINO;Fintech;11/2024
C_neverlost;Never Lost;"Communicaon services; Mobility";"02/2023; 07/2022"
C_newaysoluons;NEWAY Soluons;Business Soware and services;02/2023
C_newderby;New Derby;Creative industry;11/2021
