company_id;company_name;sector;session
C1749;DM NOVA;EdTech;03/2023
C1750;ELINA DEV;Social Business;03/2023
C1751;JEUCIJAN;Commerce and shopping;03/2023
C1752;Bi'nergy;Environment;04/2023
C1753;ONECLOUD;Business Software & Services;04/2023
C1754;ECOFEED Tunisie;FoodTech & New Food;04/2023
C1755;Servini;Business Software & Services;04/2023
C1756;Pas Comme Eux;Environment;04/2023
C1757;H eco ferme;Environment;04/2023
C1758;Xgenbox;Commerce & Shopping;04/2023
C1759;The Package Center;Commerce and shopping;04/2023
C1760;Bytale Games;Ad Tech and Creative Tech;04/2023
C1761;Oriwood/ Entreprise Wahy artisan du bois;Consumer products and services;04/2023
C1762;Teachica;EdTech;04/2023
C1763;NORMA TUNISIE;Fintech;04/2023
C1764;SURVIVE RESILIENCE;Business Software and services;04/2023
C1765;droplocal.ai;Commerce and shopping;04/2023
C1766;souk elfalleh;Agritech;04/2023
C1767;Twansa;Ad Tech and Creative Tech;04/2023
C1768;Karhabti.app;Business Software and services;04/2023
C1769;Kosmos technologies;Agritech;04/2023
C1770;IrWise;Agritech;04/2023
C1771;Alifa;Social Business;04/2023
C1772;Conception, formulation et production de dispositifs pharmaceutiques à base de principes actifs de plantes aromatiques et médicinales pour le;HealthTech;04/2023
C1773;traitement des altérations cutanées iRnafnecdteéves et non infectées.;Consumer products and services;04/2023
C1774;Beitary;HealthTech;04/2023
C1775;GET BIG FAST;Business Software and services;04/2023
C1776;WEeFARM;Agritech;04/2023
C1777;ShooFu;Consumer products and services;04/2023
C1778;halli.tn;Commerce and shopping;04/2023
C1779;Noah;Commerce and shopping;04/2023
C1780;BME-Power;Ad Tech and Creative Tech;04/2023
C1781;ECORISE;Business Software and services;04/2023
C1782;trymyculture;TravelTech;04/2023
C1783;BiBin;EdTech;04/2023
C1784;Metamax;Business Software and services;04/2023
C1785;goodbye;Communication services;04/2023
C1786;AI WITH YOU;Wellness;04/2023
C1787;Au delà du Bio;Agritech;04/2023
C1788;BE beverages;FoodTech & New Food;04/2023
C1789;verified authentic;Consumer products and services;04/2023
C1790;Acalainer;EdTech;05/2023
C1791;Live Metrics;Business Software and services;05/2023
C1792;FALKU;Advanced Manufacturing & Robotics;05/2023
C1793;Time and Money Tracker;Fintech;05/2023
C1794;Deepnrise;Business Software and services;05/2023
C1795;2Y2S;EdTech;05/2023
C1796;Gigsdesk;Business Software and services;05/2023
C1797;Lyceena;EdTech;05/2023
C1798;INFINITE;Mobility;05/2023
C1799;SMOFT;Business Software and services;05/2023
C1800;Wildkard;Wellness;05/2023
C1801;Ecobees;Agritech;05/2023
C1802;BFP;Environment;05/2023
C1803;immersion3D;Ad Tech and Creative Tech;05/2023
C1804;Green Card;Business Software and services;05/2023
C1805;South Fruits;Agritech;05/2023
C1806;Djerba Digital;Business Software and services;05/2023
C1807;E-KMANDI;Business Software and services;05/2023
C1808;EasyBank;Fintech;05/2023
C1809;Jhonny Bikes;Mobility;05/2023
C1810;Arzaak;Social Business;05/2023
C1811;Tunisie RGPD;Business Software and services;05/2023
C1812;Elevage des insectes (nutri-protéine);FoodTech & New Food;05/2023
C1813;HelpyGo;Consumer products and services;05/2023
C1814;OneGlobb;Business Software and services;05/2023
C1815;Multiverse AI;Business Software and services;05/2023
C1816;lingerie.tn;Commerce and shopping;05/2023
C1817;Lanci.io;Consumer products and services;05/2023
C1818;Ontej;Communication services;05/2023
C1819;Ethic Data;Ad Tech and Creative Tech;05/2023
C1820;Orizon Booking;Consumer products and services;05/2023
C1821;EYE-SPY SECURITY;Security;05/2023
C1822;My3DClothes;Commerce and shopping;05/2023
C1823;fabrication de papier minéral;Envionment;05/2023
C1824;Creativecontent;Ad Tech and Creative Tech;05/2023
C1825;algoRyhthme;Agritech;05/2023
C1826;SmartPay;Fintech;05/2023
C1827;DEEPAI Artificial Intelligence and Softwares;Ad Tech & Creative Tech;05/2023
C1828;ALIFA FOR ANIMAL WELL BEING;Social Business;05/2023
C1829;STE OTOSPEX SOULTIONS;Consumer Products & Services;05/2023
C1830;Cercina Artificial Intelligence;Ad Tech & Creative Tech;05/2023
C1831;National Smart For Green Solutions and Applications;Agritech;05/2023
C1832;cookit;FoodTech & New Food;06/2023
C1833;Bionic Soul;Healthtech;06/2023
C1834;Rackham;Business Software and services;06/2023
C1835;Proximabel Development;Security;06/2023
C1836;TuniMeet;Omar Saif Eddin Gorrab Mohamed Halaili;06/2023
C1837;www.kawanin.com;khaled sfar Mehdi Aloulou Elyes Gaigi;06/2023
C1838;ARKHOU-DRONE;Advanced Manufacturing & Robotics;06/2023
C1839;OPUS LAB;EdTech;06/2023
C1840;LeanTex;Advanced Manufacturing & Robotics;06/2023
C1841;GymSwitch;Wellness;06/2023
C1842;Colisnet;Business Software and services;06/2023
C1843;Expy.ai;Business Software and services;06/2023
C1844;SKINPHILOSOPHY;Wellness;06/2023
C1845;Car Box;Consumer Products & Services;06/2023
C1846;So Green;Environment;06/2023
C1847;TuniToonz;EdTech;06/2023
C1848;ENER ZED;Environment;06/2023
C1849;CamGoal;Ad Tech and Creative Tech;06/2023
C1850;Chicify;Commerce and shopping;06/2023
C1851;Book Pickups;TravelTech;06/2023
C1852;Ommi;Social Business;06/2023
C1853;Padel Up;Wellness;06/2023
C1854;AntiBioGen;Healthtech;06/2023
C1855;Travelween;TravelTech;06/2023
C1856;SIGORO;Fintech;06/2023
C1857;RGPD Tunisie;Business Software & Services;06/2023
C1858;A.M.I.S. RESEARCH;HealthTech;06/2023
C1859;LABORATOIRE HRIZ PHARMA;Agritech;06/2023
C1860;ITREND TECHNOLOGY;Business Software & Services;06/2023
C1861;Easy Finance Corporate;Fintech;06/2023
C1862;UNDERSCORE;HealthTech;06/2023
C1863;IHSCEN for Startups;Business Software and services;07/2023
C1864;FININFO SOLUTIONS;Fintech;07/2023
C1865;Damdoum;Ad Tech & Creative Tech;07/2023
C1866;Block plus plus;Fintech;07/2023
C1867;La Galerie VR;Communication Services;07/2023
C1868;Ghramna / Digital Drina;Communication services;07/2023
C1869;Xtendmind / Novea;HealthTech;07/2023
C1870;PeaceSight;TravelTech;07/2023
C1871;SahEAT;FoodTech & New Food;07/2023
C1872;UWAS;TravelTech;07/2023
C1873;Schwaus;Advanced Manufacturing & Robotics;07/2023
C1874;HulpAI;Business Software and services;07/2023
C1875;Smarting Serve;Business Software and services;07/2023
C1876;PTITAPTIT;Consumer products and services;07/2023
C1877;Clic Holidays;TravelTech;07/2023
C1878;ORcompost;Agritech;07/2023
C1879;United VITO;Business Software and services;07/2023
C1880;SUCCESS STUDY;Consumer products and services;07/2023
C1881;NetConf;Ad Tech and Creative Tech;07/2023
C1882;ReBoS;Environment;07/2023
C1883;SAVEE;FoodTech & New Food;07/2023
C1884;nivanta;Business Software and services;07/2023
C1885;E-mima food;FoodTech & New Food;07/2023
C1886;Fabrication des produits électroniques;Consumer products and services;07/2023
C1887;Sea Safe;Security;07/2023
C1888;Vivlio;Communication services;07/2023
C1889;Barsha Food;FoodTech & New Food;07/2023
C1890;TOUTA;EdTech;07/2023
C1891;Arès;EdTech;07/2023
C1892;MSSYNDIC.com;Consumer products and services;07/2023
C1893;Waqt Tech;Consumer Products and Services;07/2023
C1894;AGUA DE SOL TUNISIE;Environment;07/2023
C1895;MOBYERA;Mobility;07/2023
C1896;HS WARE;Advanced Manufacturing & Robotics;07/2023
C1897;Tym Solutions;HealthTech;07/2023
C1898;Digi Portal;Business Software and services;07/2023
C1899;Expy;Business Software and services;07/2023
C1900;Académie artisanal Arzaak;Social Business;07/2023
C1901;Scaylab;Business Software and services;08/2023
C1902;SD Academy;EdTech;08/2023
C1903;Deep Camp;EdTech;08/2023
C1904;clik2read/MIPLIVREL;EdTech;08/2023
C1905;sellya.net;Commerce and shopping;08/2023
C1906;Verse;Commerce and shopping;08/2023
C1907;Drop'n Go;Consumer products and services;08/2023
C1908;HygieSys;Environment;08/2023
C1909;FIDELIUM;Consumer products and services;08/2023
C1910;WOLO;Ad Tech and Creative Tech;08/2023
C1911;Elodox;HealthTech;08/2023
C1912;Restojob;Business Software and services;08/2023
C1913;Yolyc;Real estate Tech;08/2023
C1914;GMT International;Communication services;08/2023
C1915;EagleEye;Business Software and services;08/2023
C1916;BTG : Bridging The Gap;Ad Tech and Creative Tech;08/2023
C1917;ZMEN;Ad Tech and Creative Tech;08/2023
C1918;dash sports;Welllness;08/2023
C1919;Tutwide;EdTech;08/2023
C1920;Modhif;Real Estate Tech;08/2023
C1921;TIE-UP;Consumer products and services;08/2023
C1922;nextview;Real Estate Tech;08/2023
C1923;AlloFermli;Healthtech;08/2023
C1924;IPPO;Advanced Manufacturing & Robotics;08/2023
C1925;Kardili;Business Software and services;08/2023
C1926;ste vetalyst tech solution;HealthTech;08/2023
C1927;Be Synchro;Ad Tech & Creative Tech;08/2023
C1928;MK Talent;EdTech;08/2023
C1929;Lean Manufacturing Company;Advanced Manufacturing & Robotics;08/2023
C1930;Gifty;Commerce & Shopping;08/2023
C1931;Wemake3D;Advanced Manufacturing & Robotics;09/2023
C1932;Dopawin;Communication services;09/2023
C1933;MAKTOUB TECHNOLOGIES ET SERVICES;Communication services;09/2023
C1934;Dactylos Service;Communication services;09/2023
C1935;d-talk;Ad Tech and Creative Tech;09/2023
C1936;HAT Information Security Corporate;Security;09/2023
C1937;Inspark;EdTech;09/2023
C1938;Abajim.com;EdTech;09/2023
C1939;ProteiNew;Agritech;09/2023
C1940;Line Analyzer;Ad Tech and Creative Tech;09/2023
C1941;Digi-QAL;Business Software and services;09/2023
C1942;Virtu-Lab;EdTech;09/2023
C1943;Neural Genie;Ad Tech and Creative Tech;09/2023
C1944;Elsabuy;Consumer products and services;09/2023
C1945;Docnet;HealthTech;09/2023
C1946;investy;Communication services;09/2023
C1947;IDOS DIGITAL;Business Software and services;09/2023
C1948;Car Supervision;Mobility;09/2023
C1949;MyAuto;Commerce and shopping;09/2023
C1950;SuperFactorial;Business Software and services;09/2023
C1951;Growth Starter : Plateforme de marketing digital et SEO;Business Software and services;09/2023
C1952;Autom8;Consumer products and services;09/2023
C1953;Sayart;Communication services;09/2023
C1954;SARBINI;FoodTech & New Food;09/2023
C1955;AIO EVENTS;Business Software and services;09/2023
C1956;Coccinelle Green;Mobility;09/2023
C1957;Weventis;Social Business;09/2023
C1958;Felbis.ai;Business Software and services;09/2023
C1959;Myprint;Commerce and shopping;09/2023
C1960;MData One;Business Software and services;09/2023
C1961;TracklyGo;Mobility;09/2023
C1962;MY EASY TRANSFER;Fintech;09/2023
C1963;Ambition Study;Consumer Products and Services;09/2023
C1964;Cell Pulse Harmony;HealthTech;09/2023
C1965;SPINSHARE;Wellness;09/2023
C1966;Sellya Technologies;Commerce & Shopping;09/2023
C1967;Venus Zora Pharm;HealthTech;09/2023
C1968;HygieSys Solutions for better tomorrow;Environment;09/2023
C1969;Tunealgo;Consumer Products and Services;09/2023
C1970;SmartShift;Business Software and services;10/2023
C1971;ShippingLog;Mobility;10/2023
C1972;COLLARY;Business Software and services;10/2023
C1973;SEA DESIGN LAB/OUTA;Environment;10/2023
C1974;Empowair;TravelTech;10/2023
C1975;xscan;Business Software and services;10/2023
C1976;CHITELIX;Agritech;10/2023
C1977;Tadwir;Consumer products and services;10/2023
C1978;Saydalid;HealthTech;10/2023
C1979;Techno Shark;HealthTech;10/2023
C1980;Emyehr;Business Software and services;10/2023
C1981;SILVER-MADE CONSULTING;Security;10/2023
C1982;LAND WASH;Environment;10/2023
C1983;HIPPOMED AI;Healthtech;10/2023
C1984;TBRL;Ad Tech and Creative Tech;10/2023
C1985;C&S EoleAvia;Communication services;10/2023
C1986;AquaWise Solutions;Advanced Manufacturing & Robotics;10/2023
C1987;The pointing graphical tablet;Advanced Manufacturing & Robotics;10/2023
C1988;Gori'fit;Wellness;10/2023
C1989;GOATech;Business Software and services;10/2023
C1990;myparcel.tn;Business Software and services;10/2023
C1991;Tadaa;Business Software and services;10/2023
C1992;KYTOSAN TECHNOLOGIES;Agritech;10/2023
C1993;Haven;Business Software and services;10/2023
C1994;DigiStract;HealthTech;10/2023
C1995;Buy and Save;Commerce and shopping;10/2023
C1996;EdgeCube;Consumer products and services;10/2023
C1997;The New Generation : For high energy kids;EdTech;10/2023
C1998;Maktba.tn;Commerce and shopping;10/2023
C1999;Éyalla;TravelTech;10/2023
C2000;Leadership 4.0;Business Software and services;11/2023
C2001;ApiShield;Agritech;11/2023
C2002;ProtiBox / Kosmos Tech Innovation;Agritech;11/2023
C2003;CarNet;Mobility;11/2023
C2004;NeuralBey;Business Software and services;11/2023
C2005;BE-SIYESSAH;Ad Tech and Creative Tech;11/2023
C2006;Intake;HealthTech;11/2023
C2007;BRAIN-TEK;Business Software and services;11/2023
C2008;Digital Catering Solution;Business Software and services;11/2023
C2009;Deelshop;Consumer products and services;11/2023
C2010;K-EYES;Business Software and services;11/2023
C2011;BRIDGE IT;Business Software and services;11/2023
C2012;Vocalyst;Business Software and services;11/2023
C2013;STOREX;Business Software and services;11/2023
C2014;X-Green;Mobility;11/2023
C2015;WeeCode Development;EdTech;11/2023
C2016;withe shark kayak;Ad Tech and Creative Tech;11/2023
C2017;BuzzBip;Ad Tech and Creative Tech;11/2023
C2018;LES ÉDITIONS IRIS;EdTech;11/2023
C2019;BIM STRATEGY;Real Estate Tech;11/2023
C2020;TestWize;Business Software and services;11/2023
C2021;Mntly;FoodTech & New Food;11/2023
C2022;VRmersion;HealthTech;11/2023
C2023;Orion;Real Estate Tech;11/2023
C2024;AhlaBik;Commerce and shopping;11/2023
C2025;Chanvision;Business Software and services;11/2023
C2026;Mellekher;Commerce and shopping;11/2023
C2027;GAMAPPS;Environment;11/2023
C2028;ORcompost solutions naturelles;Agritech;11/2023
C2029;Société internationale d'élevages des espèces nutri protein;FoodTech & New Food;11/2023
C2030;FORCE DE VENTE DIGITAL;Business Software and services;11/2023
C2031;Top Nearshore;Business Software and services;12/2023
C2032;Link 2 Grow Network;Business Software and services;12/2023
C2033;Vesna Biotech;HealthTech;12/2023
C2034;DATABLIC;Communication services;12/2023
C2035;UCOD;Business Software and services;12/2023
C2036;MOOM;Social Business;12/2023
C2037;RSE Time;Business Software and services;12/2023
C2038;South Fruits Agri;Agritech;12/2023
C2039;Hippomed Entreprise SA;HealthTech;12/2023
C2040;Contractzlab;Business Software and services;12/2023
C2041;Uvey;Fintech;12/2023
C2042;Tanit.ai;HealthTech;12/2023
C2043;JIOTIFY;Agritech;12/2023
C2044;IOT Bridges;Business Software and services;12/2023
C2045;DeviceSpeak;Consumer products and services;12/2023
C2046;WLEDI;Business Software and services;12/2023
C2047;mypharmacy. tn/Sharedpharma;HealthTech;12/2023
C2048;Gorilla;Ad Tech and Creative Tech;12/2023
C2049;Magic nature;Consumer products and services;12/2023
C2050;Food Safety;Business Software and services;12/2023
C2051;BRANDYU (application mobile).;Communication services;12/2023
C2052;Domaine El Htouba;Consumer products and services;12/2023
C2053;OLINDIAS;Business Software and services;12/2023
C2054;Kridipay;Fintech;12/2023
C2055;Afrique vapeur;Consumer products and services;12/2023
C2056;ADDEL;Social Business;12/2023
C2057;TIKTAK CV;Business Software and services;12/2023
C2058;Ad. Mall;Commerce and shopping;12/2023
C2059;Tanit Corporate Solutions;Fintech;12/2023
C2060;Doken;Ad Tech and Creative Tech;12/2023
C2061;E-NERGIZE;Mobility;12/2023
C2062;Olive Oil Connection;Commerce and shopping;12/2023
C2063;Icecubex;FoodTech & New Food;12/2023
C2064;Wittverse;Business Software and services;12/2023
C2065;ANCA BOX;HealthTech;12/2023
C2066;Cyra Auto Tunisie;Business Software and services;12/2023
C2067;EVOPACK BIO;Advanced Manufacturing & Robotics;12/2023
C2068;NutriCode;HealthTech;12/2023
C2069;OPUSLAB EdTECH;EdTech;12/2023
C2070;OCEAN SOFT;Business Software and services;12/2023
C2071;Catchy;Communication services;01/2024
C2072;Atome Academy;EdTech;01/2024
C2073;ALIDADE;Business Software and services;01/2024
C2074;Hi Interns;Business Software and services;01/2024
C2075;Pedago;EdTech;01/2024
C2076;FlexyFleet;Mobility;01/2024
C2077;kortable;Ad Tech and Creative Tech;01/2024
C2078;COSMETIQUE BIO-PHYTO;HealthTech;01/2024
C2079;Caire Health AI;HealthTech;01/2024
C2080;officent;Business Software and services;01/2024
C2081;InnoDeep;HealthTech;01/2024
C2082;Qualimaker;Business Software and services;01/2024
C2083;eco Gwatring;Agritech;01/2024
C2084;VISIMEDIA;Communication services;01/2024
C2085;Quokka Agency;Communication services;01/2024
C2086;Karthago Machine;Ad Tech and Creative Tech;01/2024
C2087;Everwed;Commerce and shopping;01/2024
C2088;lebondeal;Commerce and shopping;01/2024
C2089;AIPenetraGuard;Security;01/2024
C2090;Discover Tunisia;Ad Tech and Creative Tech;01/2024
C2091;Ticka;Commerce and shopping;01/2024
C2092;Festime;Consumer products and services;01/2024
C2093;BNJMO;Business Software and services;01/2024
C2094;Qrisp;Business Software and services;01/2024
C2095;ExpatEase;Consumer products and services;01/2024
C2096;WeeTest;Communication services;01/2024
C2097;ZINA;Ad Tech and Creative Tech;01/2024
C2098;HART Gaming;EdTech;01/2024
C2099;OCTOMIRO;Business Software and services;01/2024
C2100;COHEALTH;HealthTech;01/2024
C2101;VLSoft;EdTech;01/2024
C2102;Code Pro Qr;Business Software and services;01/2024
C2103;D Customized Solution;Business Software and services;01/2024
C2104;SupplyzPro;Business Software and services;02/2024
C2105;ConvergenceAI;Business Software and services;02/2024
C2106;TRUSTABLE;Security;02/2024
C2107;Spooky And Diva;FoodTech & New Food;02/2024
C2108;eduhelper;EdTech;02/2024
C2109;BiBoo Children's planet;Social Business;02/2024
C2110;eyodoo;Business Software and services;02/2024
C2111;Moncoin;Advanced Manufacturing & Robotics;02/2024
C2112;PlagPrevent;EdTech;02/2024
C2113;Ligne 13;Commerce and shopping;02/2024
C2114;Student Life Style;EdTech;02/2024
C2115;ParkiHouni;Business Software and services;02/2024
C2116;Cherry ERP;Business Software and services;02/2024
C2117;WeenPan;Consumer products and services;02/2024
C2118;Dari;Real Estate Tech;02/2024
C2119;La réalité augmentée au service de la médecine;HealthTech;02/2024
C2120;Owlinks;Real Estate Tech;02/2024
C2121;Averroes Software;Business Software and services;02/2024
C2122;brinnovat blockhaus;Advanced Manufacturing & Robotics;02/2024
C2123;KAÏNAU;Consumer products and services;02/2024
C2124;NAÂMÀ;FoodTech & New Food;02/2024
C2125;Solar Chain;Fintech;02/2024
C2126;YallaPlay;Social Business;02/2024
C2127;CarCare;Business Software and services;02/2024
C2128;Erp indusoft;Business Software and services;02/2024
C2129;2BM - Business Builder by MedSirat;Business Software and services;02/2024
C2130;Bolt Pick-Up;Mobility;02/2024
C2131;MyMy;Fintech;02/2024
C2132;Royaume d'amande;FoodTech & New Food;02/2024
C2133;SKILLS 4 AFRICA;Social Business;02/2024
C2134;COOP'ESS;Social Business;02/2024
C2135;Flavor Med Fish;Environment;02/2024
C2136;Tunisia Podcasts;Communication services;03/2024
C2137;XtendMedical par XtendMind;HealthTech;03/2024
C2138;Société : Learnset / Premier projet : Medset;EdTech;03/2024
C2139;OrderTech;Business Software and services;03/2024
C2140;ROUNDESK TECHNOLOGIE;Business Software and services;03/2024
C2141;CNM Community Hub;Business Software and services;03/2024
C2142;EuroVet Veterinaire;HealthTech;03/2024
C2143;Deevium;Business Software and services;03/2024
C2144;Foootly;Wellness;03/2024
C2145;mekadesk.com;Business Software and services;03/2024
C2146;Innoway Solutions;Business Software and services;03/2024
C2147;Green wall;Agritech;03/2024
C2148;AGARUW HUB;Environment;03/2024
C2149;CC - Colombus Capital, The Infinite Trust;Fintech;03/2024
C2150;MSSyndic;Consumer products and services;03/2024
C2151;Responsible Cyber;Security;03/2024
C2152;Speedy ERP;Business Software and services;03/2024
C2153;OPTOSCOPIA Intelligent Diagnostic Analyzers;HealthTech;03/2024
C2154;LUNETTEC;HealthTech;03/2024
C2155;Noumeo Solutions;HealthTech;03/2024
C2156;AIBC;Business Software and services;03/2024
C2157;TRENA;Wellness;03/2024
C2158;Mozolang;EdTech;03/2024
C2159;éco-lavage;Consumer products and services;03/2024
C2160;SM Business;Consumer products and services;03/2024
C2161;a'BroadStudent;EdTech;03/2024
C2162;ServiDrone Solutions;Agritech;03/2024
C2163;Twiza;Consumer products and services;03/2024
C2164;Kidso;Communication services;03/2024
C2165;Ehdilou;Commerce and shopping;03/2024
C2166;Nour Expert Telecom;Ad Tech & Creative Tech;03/2024
C2167;AltaDigit;Business Software and services;03/2024
C2168;CHERRY SOFT;Business Software and services;03/2024
C2169;DQAL;Business Software and services;03/2024
C2170;xgol;EdTech;04/2024
C2171;Graines Academy;EdTech;04/2024
C2172;EASY TRANSFER;Fintech;04/2024
C2173;conception de biocapteur pour la;HealthTech;04/2024
C2174;Tissu.tn | Mercerie.tn;Commerce and shopping;04/2024
C2175;ISTYA NATURAL POOL;Environment;04/2024
C2176;TunBra;EdTech;04/2024
C2177;SAFESPHERE;Security;04/2024
C2178;123booking;TravelTech;04/2024
C2179;Perro;EdTech;04/2024
C2180;ACRIDIDEA;FoodTech & New Food;04/2024
C2181;ALTABIB;HealthTech;04/2024
C2182;ITri;Environment;04/2024
C2183;Hapivot;Business Software and services;04/2024
C2184;R&D=Riders and Drivers;Mobility;04/2024
C2185;Scale Pro;Business Software and services;04/2024
C2186;PERMA EMERGENCY ASSISTANCE;Communication services;04/2024
C2187;Eside;Business Software and services;04/2024
C2188;MINA;Ad Tech & Creative Tech;04/2024
C2189;JAWI;FoodTech & New Food;04/2024
C2190;Vivala Travel;TravelTech;04/2024
C2191;Uni-Job;EdTech;04/2024
C2192;Smart Cars Solutions;Ad Tech and Creative Tech;04/2024
C2193;Loc-Waste;Environment;04/2024
C2194;Swiftlane;Mobility;04/2024
C2195;Kickoff;Social Business;04/2024
C2196;content360;Business Software and services;04/2024
C2197;Eco Vélo;Mobility;04/2024
C2198;Charliz;Commerce and shopping;04/2024
C2199;Torrecarb;Environment;04/2024
C2200;ROAMINGO;Communication services;04/2024
C2201;Exam-Craft;EdTech;04/2024
C2202;Fastoch Car Wash;Consumer products and services;04/2024
C2203;TrackSite;Business Software and services;04/2024
C2204;LEBESTY;Commerce and shopping;04/2024
C2205;COLOMBUS CAPITAL;Fintech;04/2024
C2206;Tanit HealthCare Technologies;HealthTech;04/2024
C2207;DentaMeet;HealthTech;05/2024
C2208;IoTbyte;Consumer products and services;05/2024
C2209;WeGestU;Business Software and services;05/2024
C2210;KidzRise;EdTech;05/2024
C2211;KDM;Environment;05/2024
C2212;Satisfy Insight;Traveltech;05/2024
C2213;Volo;Mobility;05/2024
C2214;tipstalks;Real Estate Tech;05/2024
C2215;Riven Crown;Ad Tech and Creative Tech;05/2024
C2216;U!NOW;EdTech;05/2024
C2217;Tim'ess;Environment;05/2024
C2218;DRIVOXE.;Ad Tech and Creative Tech;05/2024
C2219;DAKTARI;HealthTech;05/2024
C2220;Société livraison ija;Mobility;05/2024
C2221;Louna;Consumer products and services;05/2024
C2222;DEGLOLIVA;HealthTech;05/2024
C2223;AGRONIX;Business Software and services;05/2024
C2224;Qoon;EdTech;05/2024
C2225;Mat7irch;Social Platform;05/2024
C2226;NEXTOOLS;Business Software and services;05/2024
C2227;Joyness;Wellness;05/2024
C2228;Keef;FoodTech & New Food;05/2024
C2229;ADAM DIGITAL CARD;Communication services;05/2024
C2230;Rewardini;Consumer products and services;05/2024
C2231;Jek Job;EdTech;05/2024
C2232;Medidoc;HealthTech;05/2024
C2233;pathtrail;Ad Tech and Creative Tech;05/2024
C2234;Alt Doc;HealthTech;05/2024
C2235;CraftARoom;Business Software and services;05/2024
C2236;CLUB;Consumer products and services;05/2024
C2237;Perfect Gen;Ad Tech and Creative Tech;05/2024
C2238;Smart Farm Solutions;Agritech;05/2024
C2239;Oratio;Business Software and services;05/2024
C2240;Numeryx MEA;Business Software and services;05/2024
C2241;Télésurveillance profonde des patients via une plateforme clinique de suivi médical;HealthTech;05/2024
C2242;TECHPRO SOLUTION;Business Software and services;05/2024
C2243;culturify;TravelTech;05/2024
C2244;R H A development;Consumer Products and Services;05/2024
C2245;JIOTIFY Solutions;Agritech;05/2024
C2246;NEXT PROTEIN TUNISIA;Agritech;05/2024
C2247;Kumeza;Business Software and services;06/2024
C2248;Guepard;Business Software and services;06/2024
C2249;PROXECO;Agritech;06/2024
C2250;Inkylab Technologies;Business Software and services;06/2024
C2251;Odeev Tennex;Business Software and services;06/2024
C2252;IDIRIS;Mobility;06/2024
C2253;Freelances.tn;Business Software and services;06/2024
C2254;HANDISUCCESS INTERNATIONAL;Social Business;06/2024
C2255;DAR BLOCKCHAIN;Ad Tech and Creative Tech;06/2024
C2256;SPR01;Wellness;06/2024
C2257;CARWAYS;Commerce and shopping;06/2024
C2258;Astratransit;Business Software and services;06/2024
C2259;Greeny Soliutions;Agritech;06/2024
C2260;SYSNAPSUS;HealthTech;06/2024
C2261;REFLECTION ENGINEERING CONSULTING REC;Business Software and services;06/2024
C2262;Educap;EdTech;06/2024
C2263;Data Scale;Business Software and services;06/2024
C2264;AVATAR ID /THINKNEO;Fintech;06/2024
C2265;Mariage Tunisie;Ad Tech and Creative Tech;06/2024
C2266;ITMMA;Consumer products and services;06/2024
C2267;BATIPRICE;Real Estate Tech;06/2024
C2268;Craft'y;Commerce and shopping;06/2024
C2269;Devortex;Environment;06/2024
C2270;Koonwell;HealthTech;06/2024
C2271;Kidzy Lab;EdTech;06/2024
C2272;Econolotech;Environment;06/2024
C2273;DestockingPartner;Commerce and shopping;06/2024
C2274;Good Partners Cluster;Social Business;06/2024
C2275;Ketrone;Commerce and shopping;06/2024
C2276;Vap Shoes;Consumer products and services;06/2024
C2277;LACARTECO;Business Software and services;06/2024
C2278;Estishara;Business Software and services;06/2024
C2279;MyAmbassador;Business Software and services;06/2024
C2280;DEFENDR;Business Software and services;06/2024
C2281;Oscaro;Commerce and shopping;06/2024
C2282;Société Espoir services assistance des urgences;Mobility;06/2024
C2283;Officent IT;Business Software and services;06/2024
C2284;BOOK NOW;TravelTech;06/2024
C2285;ASTRUM BIOTECH;HealthTech;07/2024
C2286;Ecojina;Consumer products and services;07/2024
C2287;FAANG;Business Software and services;07/2024
C2288;Laboratoires hygie;HealthTech;07/2024
C2289;Sinister scripts studios;Ad Tech and Creative Tech;07/2024
C2290;Boukle Waste Management;Environment;07/2024
C2291;Addvocate AI;Business Software and services;07/2024
C2292;Odin international services and consulting;Communication services;07/2024
C2293;Flayes;Consumer products and services;07/2024
C2294;LR CONFORT MOBILITE;TravelTech;07/2024
C2295;EduZen;EdTech;07/2024
C2296;YOPEX;Business Software and services;07/2024
C2297;ZAYOLI;HealthTech;07/2024
C2298;Vegana;FoodTech & New Food;07/2024
C2299;Aventoura;TravelTech;07/2024
C2300;Paytea;Business Software and services;07/2024
C2301;Galilei;Ad Tech and Creative Tech;07/2024
C2302;Bimpack;Business Software and services;07/2024
C2303;MACONDO ENGINEERING;Fintech;07/2024
C2304;Infinite communities;Business Software and services;07/2024
C2305;Smart Escape;TravelTech;07/2024
C2306;Be-Smart;Ad Tech and Creative Tech;07/2024
C2307;GERONET;Business Software and services;07/2024
C2308;yes we can;Fintech;07/2024
C2309;Barzakh;EdTech;07/2024
C2310;ThinkAI;Business Software and services;07/2024
C2311;Cadrini;EdTech;07/2024
C2312;Sentinelia;Advanced Manufacturing & Robotics;07/2024
C2313;Dry Rolls;FoodTech & New Food;07/2024
C2314;PROBOUTIK TUNISIA;Fintech;07/2024
C2315;HRMAPS;Business Software and services;07/2024
C2316;twinnoverse;Advanced Manufacturing & Robotics;07/2024
C2317;SHIPPER;Commerce and shopping;08/2024
C2318;Smart Gros;Business Software and services;08/2024
C2319;NextGen Coding;EdTech;08/2024
